id,slug,name_en,name_de,definition_en,definition_de,url,doi,license,author_orcid
AUG-0733,censorship-wall,The Censorship Wall,The Censorship Wall,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/censorship-wall/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0961,certification-standard,The Certification Standard,The Certification Standard,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/certification-standard/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0759,challenge-work-effect,Challenge-Work Effect,Established-Career Verschiebung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/challenge-work-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0717,character-density,The Character Density,The Character Density,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/character-density/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0869,checkpoint-protocol,The Checkpoint Protocol,The Checkpoint Protocol,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/checkpoint-protocol/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0303,childs-first-prompt,The Childs First Prompt,Child's First Prompt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/childs-first-prompt/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0356,chore-gamify,The Chore Gamify,The Chore Gamify,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/chore-gamify/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0048,chronometric-gap,Chronometric Gap,Chronometric Gap,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/chronometric-gap/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-circadian-disruption-pattern,circadian-disruption-pattern,The Circadian Disruption Pattern,Zirkadiane Stoerungsmuster,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/circadian-disruption-pattern/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-circulation-feel,circulation-feel,Circulation Feel,Zirkulations-Gefühl,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/circulation-feel/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0790,citation-challenge,The Citation Challenge,The Citation Challenge,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/citation-challenge/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0854,civilian-instrumental-effect,Civilian-Instrumental Effect,Anti-Instrumentalization Principle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/civilian-instrumental-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0855,civilian-use-boundary,The Civilian-Use Boundary,The Civilian-Use Boundary,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/civilian-use-boundary/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0306,class-divide-prompt,The Class Divide Prompt,The Class Divide Prompt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/class-divide-prompt/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0172,clean-handover,The Clean Handover,The Clean Handover,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/clean-handover/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0746,climate-cost-awareness,The Climate Cost Awareness,The Climate Cost Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/climate-cost-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0529,closeness-bridge,The Closeness Bridge,The Closeness Bridge,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/closeness-bridge/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0299,closing-routine,The Closing Routine,The Closing Routine,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/closing-routine/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0602,closing-spark,The Closing Spark,The Closing Spark,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/closing-spark/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0442,cloud-amnesia,The Cloud Amnesia,The Cloud Amnesia,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/cloud-amnesia/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0693,code-mesh-output,The Code-Mesh Output,The Code-Mesh Output,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/code-mesh-output/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0396,code-pause,The Code Pause,The Code Pause,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/code-pause/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0858,coexistence-question,The Coexistence Question,The Coexistence Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/coexistence-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-cognitive-load-emergence-mechanism,cognitive-load-emergence-mechanism,Cognitive-Load-Emergence Mechanism,Kopfschmerz-Kommen,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/cognitive-load-emergence-mechanism/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0118,collaborative-intelligence-design,Collaborative Intelligence Design,Collaborative Intelligence Design,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/collaborative-intelligence-design/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0776,collective-negotiation,The Collective Negotiation,The Collective Negotiation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/collective-negotiation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-comfort-of-consistent-response,comfort-of-consistent-response,The Comfort of Consistent Response,Komfort Konsistenter Antwort,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/comfort-of-consistent-response/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0590,comment-shield,The Comment Shield,The Comment Shield,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/comment-shield/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0912,communication-agent,The Communication Agent,The Communication Agent,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/communication-agent/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0652,communication-style-contrast,The Communication Style Contrast,The Communication Style Contrast,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/communication-style-contrast/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0646,community-framed-input,The Community-Framed Input,The Community-Framed Input,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/community-framed-input/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0727,community-hub,The Community Hub,The Community Hub,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/community-hub/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0981,companion-pattern,The Companion Pattern,The Companion Pattern,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/companion-pattern/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0539,companion-shift,The Companion Shift,The Companion Shift,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/companion-shift/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0752,comparative-der-autor-effect,Comparative-der Autor Effect,Comparative-der Autor-Effekt-Dynamik,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/comparative-der-autor-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0752,comparative-self-assessment-effect,Comparative Self-Assessment Effect,Vergleichender Selbstbewertungseffekt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/comparative-self-assessment-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0762,competence-reversal-observation,The Competence Reversal Observation,The Competence Reversal Observation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/competence-reversal-observation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0157,competence-rush,The Competence Rush,The Competence Rush,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/competence-rush/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0873,completion-signal,The Completion Signal,The Completion Signal,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/completion-signal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0555,complex-want-effect,Complex-Want Effect,Next-Step Finder,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/complex-want-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0770,complexity-user-effect,Complexity-User Effect,Age-Appropriate Use,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/complexity-user-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0017,concept-cloud,The Concept Cloud,The Concept Cloud,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/concept-cloud/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0169,confidence-articulation-effect,Confidence-Articulation Effect,Second-Language Fluency,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/confidence-articulation-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0453,confidence-borrow,The Confidence Borrow,The Confidence Borrow,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/confidence-borrow/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0502,conflict-script,The Conflict Script,The Conflict Script,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/conflict-script/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0954,congruence-review,The Congruence Review,The Congruence Review,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/congruence-review/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-connect-high-signal,connect-high-signal,Connect-High Signal,Verbindungs-Hoch,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/connect-high-signal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-connect-high,connect-high,Connect High,Verbindungs-Hoch,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/connect-high/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0773,conscious-refusal,The Conscious Refusal,The Conscious Refusal,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/conscious-refusal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0893,consensus-protocol,The Consensus Protocol,The Consensus Protocol,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/consensus-protocol/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0654,consensus-seeker,The Consensus Seeker,The Consensus Seeker,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/consensus-seeker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0751,consistently-familiarity-effect,Consistently-Familiarity Effect,Age-Competence Assumption,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/consistently-familiarity-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-constant-anticipation-marker,constant-anticipation-marker,Constant-Anticipation Marker,Ständige Hoffnung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/constant-anticipation-marker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-constant-hope,constant-hope,Constant Hope,Ständige Hoffnung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/constant-hope/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0867,constraint-frame,The Constraint Frame,The Constraint Frame,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/constraint-frame/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0930,construction-assistant,The Construction Assistant,The Construction Assistant,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/construction-assistant/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0592,content-mill,The Content Mill,The Content Mill,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/content-mill/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0680,context-adaptation,The Context Adaptation,The Context Adaptation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-adaptation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0665,context-boundary-navigator,The Context Boundary Navigator,The Context Boundary Navigator,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-boundary-navigator/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-context-cling-phenomenon,context-cling-phenomenon,Context-Cling Phenomenon,Kontext-Klammern,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-cling-phenomenon/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-context-cling,context-cling,Context Cling,Kontext-Klammern,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-cling/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0383,context-collapse,The Context Collapse,The Context Collapse,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-collapse/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0878,context-inheritance,The Context Inheritance,The Context Inheritance,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-inheritance/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0524,context-layer,The Context Layer,The Context Layer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-layer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0650,context-sensitive-query,The Context-Sensitive Query,The Context-Sensitive Query,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-sensitive-query/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0134,context-window-awareness,Context Window Awareness,Context Window Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-window-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0433,context-wipe,The Context Wipe,The Context Wipe,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/context-wipe/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0030,contextual-gravity,Contextual Gravity,Contextual Gravity,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/contextual-gravity/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0653,contextual-phrasing,The Contextual Phrasing,The Contextual Phrasing,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/contextual-phrasing/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0795,continuing-education-access,The Continuing Education Access,The Continuing Education Access,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/continuing-education-access/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0966,controlled-fallback,The Controlled Fallback,The Controlled Fallback,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/controlled-fallback/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0560,conversation-loop,The Conversation Loop,The Conversation Loop,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/conversation-loop/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0204,conversational-afterimage,The Conversational Afterimage,The Conversational Afterimage,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/conversational-afterimage/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0906,coordinator-role,The Coordinator Role,The Coordinator Role,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/coordinator-role/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0366,copy-pause,The Copy Pause,The Copy Pause,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/copy-pause/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0729,corporate-lock-in,The Corporate Lock-In,The Corporate Lock-In,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/corporate-lock-in/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0725,cost-threshold,The Cost Threshold,The Cost Threshold,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/cost-threshold/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-couple-dance-effect,couple-dance-effect,Couple-Dance Effect,Paar-Tanz,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/couple-dance-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-couple-dance,couple-dance,Couple Dance,Paar-Tanz,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/couple-dance/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0232,courage-click,The Courage Click,The Courage Click,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/courage-click/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0454,craft-awareness,The Craft Awareness,The Craft Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/craft-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0806,craft-certification-question,The Craft Certification Question,The Craft Certification Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/craft-certification-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0223,craft-echo,The Craft Echo,The Craft Echo,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/craft-echo/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
